,frame,LeftAngle|B1-Feb22|0.2M-heptanal,RightAngle|B1-Feb22|0.2M-heptanal,LeftAngle|B1-Feb22|0.2M-heptanal,RightAngle|B1-Feb22|0.2M-heptanal,LeftAngle|B1-Feb22|air,RightAngle|B1-Feb22|air,LeftAngle|B1-Feb22|heptanol,RightAngle|B1-Feb22|heptanol,LeftAngle|B1-Feb23|0.2M-heptanal,RightAngle|B1-Feb23|0.2M-heptanal,LeftAngle|B1-Feb23|0.2M-heptanol,RightAngle|B1-Feb23|0.2M-heptanol,LeftAngle|B1-Feb23|air,RightAngle|B1-Feb23|air,LeftAngle|B1-Feb23|heptanal,RightAngle|B1-Feb23|heptanal,LeftAngle|B1-Feb23|heptanol,RightAngle|B1-Feb23|heptanol,LeftAngle|B1-Feb24|0.2M-heptanal,RightAngle|B1-Feb24|0.2M-heptanal,LeftAngle|B1-Feb24|0.2M-heptanol,RightAngle|B1-Feb24|0.2M-heptanol,LeftAngle|B1-Feb24|air,RightAngle|B1-Feb24|air,LeftAngle|B1-Feb24|heptanal,RightAngle|B1-Feb24|heptanal,LeftAngle|B1-Feb24|heptanol,RightAngle|B1-Feb24|heptanol,LeftAngle|B1-Feb25|0.2M-heptanal,RightAngle|B1-Feb25|0.2M-heptanal,LeftAngle|B1-Feb25|0.2M-heptanol,RightAngle|B1-Feb25|0.2M-heptanol,LeftAngle|B1-Feb25|air,RightAngle|B1-Feb25|air,LeftAngle|B1-Feb25|heptanal,RightAngle|B1-Feb25|heptanal,LeftAngle|B1-Feb25|heptanol,RightAngle|B1-Feb25|heptanol,LeftAngle|B2-Feb22|0.2M-heptanal,RightAngle|B2-Feb22|0.2M-heptanal,LeftAngle|B2-Feb22|0.2M-heptanol,RightAngle|B2-Feb22|0.2M-heptanol,LeftAngle|B2-Feb22|air,RightAngle|B2-Feb22|air,LeftAngle|B2-Feb22|heptanal,RightAngle|B2-Feb22|heptanal,LeftAngle|B2-Feb22|heptanol,RightAngle|B2-Feb22|heptanol,LeftAngle|B2-Feb23|0.2M-heptanal,RightAngle|B2-Feb23|0.2M-heptanal,LeftAngle|B2-Feb23|0.2M-heptanol,RightAngle|B2-Feb23|0.2M-heptanol,LeftAngle|B2-Feb23|air,RightAngle|B2-Feb23|air,LeftAngle|B2-Feb23|heptanal,RightAngle|B2-Feb23|heptanal,LeftAngle|B2-Feb23|heptanol,RightAngle|B2-Feb23|heptanol,LeftAngle|B2-Feb24|0.2M-heptanal,RightAngle|B2-Feb24|0.2M-heptanal,LeftAngle|B2-Feb24|0.2M-heptanol,RightAngle|B2-Feb24|0.2M-heptanol,LeftAngle|B2-Feb24|air,RightAngle|B2-Feb24|air,LeftAngle|B2-Feb24|heptanal,RightAngle|B2-Feb24|heptanal,LeftAngle|B2-Feb24|heptanol,RightAngle|B2-Feb24|heptanol,LeftAngle|B2-Feb25|0.2M-heptanal,RightAngle|B2-Feb25|0.2M-heptanal,LeftAngle|B2-Feb25|0.2M-heptanol,RightAngle|B2-Feb25|0.2M-heptanol,LeftAngle|B2-Feb25|air,RightAngle|B2-Feb25|air,LeftAngle|B2-Feb25|heptanal,RightAngle|B2-Feb25|heptanal,LeftAngle|B2-Feb25|heptanol,RightAngle|B2-Feb25|heptanol,LeftAngle|B3-Feb22|0.2M-heptanal,RightAngle|B3-Feb22|0.2M-heptanal,LeftAngle|B3-Feb22|0.2M-heptanol,RightAngle|B3-Feb22|0.2M-heptanol,LeftAngle|B3-Feb22|air,RightAngle|B3-Feb22|air,LeftAngle|B3-Feb22|heptanal,RightAngle|B3-Feb22|heptanal,LeftAngle|B3-Feb22|heptanol,RightAngle|B3-Feb22|heptanol,LeftAngle|B3-Feb23|0.2M-heptanal,RightAngle|B3-Feb23|0.2M-heptanal,LeftAngle|B3-Feb23|0.2M-heptanol,RightAngle|B3-Feb23|0.2M-heptanol,LeftAngle|B3-Feb23|air,RightAngle|B3-Feb23|air,LeftAngle|B3-Feb23|heptanal,RightAngle|B3-Feb23|heptanal,LeftAngle|B3-Feb23|heptanol,RightAngle|B3-Feb23|heptanol,LeftAngle|B3-Feb24|0.2M-heptanal,RightAngle|B3-Feb24|0.2M-heptanal,LeftAngle|B3-Feb24|0.2M-heptanol,RightAngle|B3-Feb24|0.2M-heptanol,LeftAngle|B3-Feb24|air,RightAngle|B3-Feb24|air,LeftAngle|B3-Feb24|heptanal,RightAngle|B3-Feb24|heptanal,LeftAngle|B3-Feb24|heptanol,RightAngle|B3-Feb24|heptanol,LeftAngle|B3-Feb25|0.2M-heptanal,RightAngle|B3-Feb25|0.2M-heptanal,LeftAngle|B3-Feb25|0.2M-heptanol,RightAngle|B3-Feb25|0.2M-heptanol,LeftAngle|B3-Feb25|air,RightAngle|B3-Feb25|air,LeftAngle|B3-Feb25|heptanal,RightAngle|B3-Feb25|heptanal,LeftAngle|B3-Feb25|heptanol,RightAngle|B3-Feb25|heptanol,LeftAngle|B4-Feb22|0.2M-heptanal,RightAngle|B4-Feb22|0.2M-heptanal,LeftAngle|B4-Feb22|0.2M-heptanol,RightAngle|B4-Feb22|0.2M-heptanol,LeftAngle|B4-Feb22|air,RightAngle|B4-Feb22|air,LeftAngle|B4-Feb22|heptanal,RightAngle|B4-Feb22|heptanal,LeftAngle|B4-Feb22|heptanol,RightAngle|B4-Feb22|heptanol,LeftAngle|B4-Feb24|0.2M-heptanal,RightAngle|B4-Feb24|0.2M-heptanal,LeftAngle|B4-Feb24|0.2M-heptanol,RightAngle|B4-Feb24|0.2M-heptanol,LeftAngle|B4-Feb24|air,RightAngle|B4-Feb24|air,LeftAngle|B4-Feb24|heptanal,RightAngle|B4-Feb24|heptanal,LeftAngle|B4-Feb24|heptanol,RightAngle|B4-Feb24|heptanol,LeftAngle|B4-Feb25|0.2M-heptanal,RightAngle|B4-Feb25|0.2M-heptanal,LeftAngle|B4-Feb25|0.2M-heptanol,RightAngle|B4-Feb25|0.2M-heptanol,LeftAngle|B4-Feb25|air,RightAngle|B4-Feb25|air,LeftAngle|B4-Feb25|heptanal,RightAngle|B4-Feb25|heptanal,LeftAngle|B4-Feb25|heptanol,RightAngle|B4-Feb25|heptanol,LeftAngle|B5-Feb23|0.2M-heptanal,RightAngle|B5-Feb23|0.2M-heptanal,LeftAngle|B5-Feb23|0.2M-heptanol,RightAngle|B5-Feb23|0.2M-heptanol,LeftAngle|B5-Feb23|air,RightAngle|B5-Feb23|air,LeftAngle|B5-Feb23|heptanal,RightAngle|B5-Feb23|heptanal,LeftAngle|B5-Feb23|heptanol,RightAngle|B5-Feb23|heptanol,LeftAngle|B5-Feb24|0.2M-heptanal,RightAngle|B5-Feb24|0.2M-heptanal,LeftAngle|B5-Feb24|0.2M-heptanol,RightAngle|B5-Feb24|0.2M-heptanol,LeftAngle|B5-Feb24|0.2M-heptanol,RightAngle|B5-Feb24|0.2M-heptanol,LeftAngle|B5-Feb24|air,RightAngle|B5-Feb24|air,LeftAngle|B5-Feb24|heptanal,RightAngle|B5-Feb24|heptanal,LeftAngle|B5-Feb24|heptanol,RightAngle|B5-Feb24|heptanol,LeftAngle|B5-Feb25|0.2M-heptanal,RightAngle|B5-Feb25|0.2M-heptanal,LeftAngle|B5-Feb25|0.2M-heptanol,RightAngle|B5-Feb25|0.2M-heptanol,LeftAngle|B5-Feb25|air,RightAngle|B5-Feb25|air,LeftAngle|B5-Feb25|heptanal,RightAngle|B5-Feb25|heptanal,LeftAngle|B5-Feb25|heptanol,RightAngle|B5-Feb25|heptanol,LeftAngle|B6-Feb24|0.2M-heptanal,RightAngle|B6-Feb24|0.2M-heptanal,LeftAngle|B6-Feb24|0.2M-heptanol,RightAngle|B6-Feb24|0.2M-heptanol,LeftAngle|B6-Feb24|air,RightAngle|B6-Feb24|air,LeftAngle|B6-Feb24|heptanal,RightAngle|B6-Feb24|heptanal,LeftAngle|B6-Feb24|heptanol,RightAngle|B6-Feb24|heptanol,LeftAngle|B6-Feb25|0.2M-heptanal,RightAngle|B6-Feb25|0.2M-heptanal,LeftAngle|B6-Feb25|0.2M-heptanol,RightAngle|B6-Feb25|0.2M-heptanol,LeftAngle|B6-Feb25|air,RightAngle|B6-Feb25|air,LeftAngle|B6-Feb25|heptanal,RightAngle|B6-Feb25|heptanal,LeftAngle|B6-Feb25|heptanol,RightAngle|B6-Feb25|heptanol,LeftAngle|B7-Feb24|0.2M-heptanal,RightAngle|B7-Feb24|0.2M-heptanal,LeftAngle|B7-Feb24|air,RightAngle|B7-Feb24|air,LeftAngle|B7-Feb24|heptanal,RightAngle|B7-Feb24|heptanal,LeftAngle|B7-Feb24|heptanol,RightAngle|B7-Feb24|heptanol,LeftAngle|B7-Feb25|0.2M-heptanal,RightAngle|B7-Feb25|0.2M-heptanal,LeftAngle|B7-Feb25|0.2M-heptanol,RightAngle|B7-Feb25|0.2M-heptanol,LeftAngle|B7-Feb25|air,RightAngle|B7-Feb25|air,LeftAngle|B7-Feb25|heptanal,RightAngle|B7-Feb25|heptanal,LeftAngle|B7-Feb25|heptanol,RightAngle|B7-Feb25|heptanol,LeftAngle|B8-Feb24|0.2M-heptanal,RightAngle|B8-Feb24|0.2M-heptanal,LeftAngle|B8-Feb24|0.2M-heptanol,RightAngle|B8-Feb24|0.2M-heptanol,LeftAngle|B8-Feb24|air,RightAngle|B8-Feb24|air,LeftAngle|B8-Feb24|heptanal,RightAngle|B8-Feb24|heptanal,LeftAngle|B8-Feb24|heptanol,RightAngle|B8-Feb24|heptanol,LeftAngle|B8-Feb25|0.2M-heptanal,RightAngle|B8-Feb25|0.2M-heptanal,LeftAngle|B8-Feb25|0.2M-heptanol,RightAngle|B8-Feb25|0.2M-heptanol,LeftAngle|B8-Feb25|air,RightAngle|B8-Feb25|air,LeftAngle|B8-Feb25|heptanal,RightAngle|B8-Feb25|heptanal,LeftAngle|B8-Feb25|heptanol,RightAngle|B8-Feb25|heptanol
1,-99,4.036243468,-12.10944834,84.16791479,42.29250848,56.19854122,-20.56505118,75.42956561,18.17590362,93.1549417,128.7448813,17.56505118,110.3099325,44.78897457,-13.95577673,-16.16234705,5.958373324,-5.492564241,-18.86635679,28.43282868,16.70243023,34.33366848,86.92404535,7.527540152,77.87532834,108.0908163,80.1466867,4.045408489,75.90524292,54.98065001,116.7693276,22.86017519,33.39984017,123.249033,109.5994938,137.4875518,97.35497845,123.8244892,113.6198649,81.46055486,-26.29957221,71.07208024,97.34019175,48.37952436,67.03751103,22.19859051,75.16761338,98.09027692,106.206838,103.1426154,61.05641298,89.57392126,85.53767779,142.4499965,94.19307054,111.5650512,112.0377678,133.9909131,14.46232221,110.0834454,7.462322208,109.4747743,-2,16.78322232,116.7059525,65.43494882,-16.03624347,41.33511248,-6.763641691,102.2298244,92.90915243,96.26397779,96.38931176,86.69455881,105.5001668,90.21887524,92.94148639,97.97262661,92.27303002,-1,79.85711014,84.66768602,69.04890376,122.6900675,52.46981999,114.0674634,111.7722547,64.43282868,27.07535558,-9.652541791,28.64597536,15.89233517,67.69510946,73.0546041,69.62937773,41.78112476,32.51023741,66.71441235,66.55604522,147.0127875,71.66628326,94,89.13938255,12.84181456,54.6097319,149.3893118,103.3756432,128.6764082,127.0302593,116.476791,123.9275436,41.86989765,105.854458,13.91492696,48.90171603,99.68589984,78.92230702,118.5747062,105.3532291,97.61564818,50.44722808,108.093492,103.7243557,20.17590362,38.38727256,89.89517371,73.1496817,-2.169139328,75.475889,8.036243468,99.0664855,109.6021876,34.07248694,121.9421119,79.96375653,9.309932474,117.9422955,-9.466966719,105.9441772,102.3080158,-18.43494882,96.51980175,100.3888578,123.1469958,-6.581944655,98.74616226,93.63295074,143.9726266,100.7388971,71.7499673,54.46566265,-7.672352126,87.44110479,64.89516142,37.14699583,24.30075577,23.23067238,82.42366563,62.73626831,66.43494882,129.3974378,51.29061004,46.44033203,52.35329687,47.07506126,47.08362505,56.10109816,124.1213034,34.9872125,78.7448813,137.5462908,30.33404128,90.76516602,44.44183424,59.21796958,97,94.633634,122.2011236,52.53445508,4.754257434,14.25050551,105.3860432,-4.367049261,60.0394828,66.88378604,50.78112476,44.75853352,-3.523820439,87.81830296,27.63088684,70.78497008,67.96282414,137.7275786,99.24574257,-14.43140797,135.5211587,119.8698976,3.329351206,77.90524292,19.2115003,4.130102354,69.15682398,114.6104597,26.44275337,52.30993247,46.69216395,116.0546041,60.12477296,32.81138404,1.662694141,37.55261315,126.6805547,108.7509763,49.04540849,91.52145338,39.2609936,127.6678411,109.8188889,72.52136183,67.86450812,0,88.05146947,70.70595254,36.69515353,90.28529186,126.366366,14.17590362,37.19571683,54.12501635,39.87498365,104.6992442,9.594643369,-10.38534899,7.440332031,71.92642584,17.01836063,57.48976259,39.77568431,81.41805534
2,-98,4.036243468,-11.25050551,94.03624347,38.47420361,56.19854122,-20.56505118,69.01689348,18.17590362,95.03624347,135.8698976,17.56505118,110.3099325,44.78897457,-13.95577673,-16.16234705,5.958373324,-5.492564241,-18.86635679,28.43282868,16.70243023,28.94390526,86.92404535,7.527540152,77.87532834,101.2726018,80.1466867,4.045408489,75.90524292,54.98065001,116.7693276,22.33404128,42.71075732,123.249033,114.3177084,139.3893118,64.43494882,120.1389724,124.4533095,83.44702897,-26.29957221,90.73570459,96.59933934,44.62959861,50.2363948,22.19859051,81.27242145,98.96380419,87.18592517,126.7602997,61.05641298,91.51980175,79.0546041,142.4499965,80.124318,108.7820304,112.0377678,133.9909131,17.92599912,106.3002774,7.462322208,109.4747743,-2,12.95406264,113.0168935,70.00887008,-16.03624347,42.17923392,-6.763641691,107.4349488,92.90915243,87.95837332,101.4077113,85.9872125,105.5001668,90.21887524,92.94148639,97.97262661,92.27303002,-1,86.60129465,84.66768602,57.65929265,127.4537092,52.46981999,114.0674634,111.7722547,64.43282868,27.07535558,2.814074834,28.64597536,18.33480854,67.69510946,95.78897457,69.62937773,41.78112476,33.72360296,66.71441235,64.07232215,145.4320962,81,94,99.0693179,12.84181456,59.04782107,147.2704879,105.6558987,129.0273734,127.0302593,116.476791,116.1849747,41.86989765,105.854458,13.91492696,56.11341823,99.68589984,105.806791,118.5747062,105.3532291,97.61564818,55.78240703,108.093492,103.7243557,20.17590362,37.03025927,89.89517371,73.1496817,-2.169139328,59.57043439,8.036243468,99.0664855,98.67639314,49.4518423,121.9421119,67.43494882,28.06858282,117.9422955,-5.101706115,105.9441772,112.543061,-18.43494882,96.51980175,100.3888578,123.1469958,-6.581944655,98.74616226,96.4416001,132.8789036,100.7388971,71.7499673,57.13010235,-0.698134326,85.60707481,64.02549201,44.81508387,24.30075577,22.43494882,82.42366563,52.36646066,66.43494882,136.0856168,51.29061004,46.44033203,52.35329687,45.5721978,52.0127875,73.98852161,121.0754983,83,82.88695946,137.5462908,30.33404128,90.76516602,49.92996935,67.18080605,97,94.633634,122.2011236,58.55604522,4.754257434,14.25050551,105.3860432,-4.367049261,60.0394828,74.21759297,48.85504254,42.49715161,-4.53076561,86,27.63088684,71.90524292,71.85521437,137.7275786,99.24574257,-14.43140797,132.5376778,108.6410058,9.462322208,77.90524292,18.03624347,4.130102354,64.2551187,112.1615664,26.44275337,52.30993247,42.14398641,116.0546041,53.6025622,30.67434967,14.30484647,47.63251462,126.6805547,110.5901172,53.11550357,91.52145338,38.86989765,127.6678411,109.8188889,72.52136183,67.86450812,0,97.76364169,56.62087399,65.43494882,92.33231398,126.366366,7.6849124,51.69550288,63.55707138,39.87498365,101.3487271,6.398705355,-17.524111,7.440332031,65.67134362,17.01836063,57.48976259,39.77568431,62.79887635
3,-97,22.31961651,-8.034285567,98.97040781,36.56505118,56.19854122,-29.53767779,56.99461679,18.17590362,109.1785901,140.4677054,17.56505118,110.3099325,44.78897457,-12.79887635,-16.16234705,5.958373324,-5.492564241,-25.73522627,29.41296947,16.70243023,26.24902366,86.92404535,80.69006753,77.87532834,96.57392126,104.5873386,4.045408489,75.90524292,22.05130092,116.7693276,19.17065341,51.7743259,120.4768393,116.6768157,140.3401917,47.97493401,100.9441772,133.0492209,85.53177074,-26.29957221,103.3813946,88.75425743,42.75463573,29.95099521,22.19859051,93.16107949,100.9293222,77.67546874,138.5691419,61.05641298,95.61965528,70.69545073,142.4499965,62.52880771,106.4477363,121.5650512,136.0440922,31.56505118,73.91655462,10.09475708,113.037511,-2,11.0394828,108.5560452,74.21611156,-16.03624347,42.60129465,-5.814074834,110.037511,92.90915243,83.80557109,116.4633451,85.63353934,105.5001668,90.21887524,90.04515875,97.97262661,92.27303002,-4.814074834,107.1892063,83.64417496,51.9644871,134.7252243,63.78388844,105.0599873,111.7722547,64.43282868,27.07535558,21.13549188,28.64597536,19.55604522,54.29714497,111.3801351,69.62937773,41.78112476,52.19442891,58.19855402,61.68999293,140.4677054,85.66685837,94,104.0342856,5.636577042,68.64597536,144.7848246,106.7960265,133.1009075,127.0302593,116.476791,109.9627898,41.86989765,110.0168935,13.91492696,72.36663806,99.68589984,119.249033,116.6308868,105.3532291,81.01067323,58.44999651,109.7722547,103.7243557,22.05770451,36.35175263,83.80557109,73.1496817,-2.169139328,46.65854318,8.036243468,99.0664855,84,64.1092082,121.9421119,57.13010235,88,117.9422955,-2.919075813,105.9441772,119.2488263,-18.43494882,85.48601154,100.3888578,114.362453,-6.581944655,114.4439548,116.1615664,127.1847065,96.76617482,73.24246784,58.46232221,2.788974574,84.69005983,60.65382406,49.8550974,25.14807185,17.29857033,79.85337434,34.96375653,74.87813975,140.426969,51.72631099,41,48.31531568,44.82076608,54.47736873,82.9335145,71.29004622,137.4623222,88.98688624,137.5462908,30.33404128,90.76516602,52.6740369,89.14662566,97,94.633634,122.2011236,82.15747574,7,33.31410016,105.3860432,-4.367049261,60.56668599,77.88449643,44.793943,41.36646066,-5.462322208,84.21008939,27.63088684,72.46537935,73.80140949,137.7275786,112.1540681,7.931417178,131.0459374,94.30993247,12.52880771,77.90524292,17.44861505,4.130102354,61.80426607,110.5196427,26.16634582,52.30993247,39.86989765,109.9637731,50.34145682,23.87599269,36.59258147,54.706961,128.4183645,112.5650512,57.22216863,94.34019175,38.67434967,127.6678411,109.8188889,72.52136183,67.86450812,0,102.6197278,46.86451444,93.43209618,93.35582504,120.5972959,-0.838920512,58.9453959,82.7066914,39.87498365,99.30993247,4.121096397,-21.093492,5.17983012,48.31454567,17.01836063,83.53284094,39.77568431,50.54942177
4,-96,36.88818801,15.07960786,104.5671713,32.13549188,58.65382406,-29.53767779,34.31121344,18.17590362,119.6598083,142.5679038,124.72697,112.3924978,34.11209044,-2.727578551,-16.16234705,5.958373324,-5.492564241,-28.75388725,42.82448916,16.70243023,22.43494882,86.92404535,3.847610266,73.00492087,96.57392126,114.1139126,16.03624347,76.31063082,22.05130092,92.16913933,19.17065341,51.7743259,105.7983718,121.191623,140.3401917,41.7321067,84.91438322,133.0492209,88.19307054,-26.29957221,119.17352,88.75425743,42.72696998,24.31770839,-1,93.41950922,100.9293222,42.34777722,138.5691419,61.79342968,106.037511,70.69545073,125.1792339,60.49147701,70.57922687,122.3777028,132.726311,47.92996935,60.86102756,10.09475708,115.3340413,-16.03624347,11.0394828,94.98105741,74.21611156,-6.666858371,42.60129465,-4.202598162,110.037511,103.7575322,74.69972255,116.4633451,85.63353934,105.5001668,91.33730586,89.18169704,97.97262661,92.27303002,-4.814074834,113.1094483,81.23483398,49.17983012,141.0457691,64.43494882,96.88313932,112.9486991,121.7995313,27.07535558,23.51964269,48.38594403,20.29735405,37.52885537,127.6598083,72.27421215,39.09950626,77.17352003,34.78897346,61.68999293,132.9590598,88.35237936,54.71059314,99.0693179,5.636577042,75.69515353,132.0706778,113.0053832,133.4860115,119.9885216,107.8477049,82.51044708,102.8152935,106.476791,20.9453959,105.854458,107.4259429,126.6335393,115.6744248,109.5901172,70.56505118,79.11134196,101.5288077,106.9453959,17.28109574,36.35175263,80.11934085,76.30268072,7.130102354,42.63353934,10.38954033,110.5742162,31.74680539,82.21840276,112.5650512,44.91438322,109.8014095,121.197486,7.944177188,102.7461623,119.2488263,-8.746162263,85.48601154,117.8475783,96.76617482,-3.094058059,94.39870535,116.1615664,127.1168607,86.18592517,73.24246784,60.79342968,8.994616792,85.60707481,58.31893843,51.72631099,27.1224702,12.97262661,79.85337434,30.14684124,82.87532834,144.4259429,52.57633437,45.96974073,48.31531568,44.82076608,52.0127875,82.9335145,67.10109816,149.3706223,92.02506599,140.3235918,42.6553281,75.46055486,58.63251462,95.26477373,-11.43494882,76.65980825,67.2551187,93.30484647,27.72555887,43.04245107,108.6196553,13.03751103,65.48976259,80.1214755,42.9605172,33.60129465,-4.53076561,84.21008939,27.63088684,72.46537935,80.61045967,124.4236656,112.9453959,56.43494882,131.0459374,86.17983012,47.48955292,83.65980825,5.301952673,-1.273689006,61.80426607,99.19061071,23.72227776,52.30993247,34.293039,109.9637731,50.34145682,21.05059701,68.53665494,61.77225468,131.9542309,113.2767634,58.97613244,90.6025622,38.67434967,122.5625246,109.5924246,72.52136183,61.23235066,26.05349531,102.6197278,32.6398092,93.43209618,95.12501635,105.6525565,-3,66.52320902,93.84761027,118.5650512,87.04515875,-8.619655276,-29.05059701,12.49147701,39.0090869,17.01836063,88.90938045,36.56252465,43
5,-95,45.58163552,27.02052561,104.5671713,32.13549188,58.65382406,-29.53767779,34.31121344,18.78388844,121.1354856,144.6295986,129.8140748,118.8321299,34.11209044,-2.727578551,-4.273689006,12.07960786,-7,-31.41805534,45.87498365,44.12501635,22.43494882,93.01650174,110.4349488,58.14098384,104.6525565,117.2488263,20.43494882,83.23635831,44,72.83404347,42.99491399,53.79207808,103.7967622,121.191623,140.3401917,33.73522627,56.72435569,128.2079219,90.63657704,-25.56505118,128.0938589,88.75425743,42.72696998,22.80140949,-18.74467163,97.51980175,102.4652081,35.62415508,138.5691419,61.79342968,122.568592,95,118.6900675,59.86580694,58.43494882,121.5650512,120.6553281,57.94347181,40.81138404,4.709836808,117.6410058,-16.03624347,5.503531645,43,74.21611156,-5.65222278,30.85566122,-2,100.5138312,107.2201937,74.32360686,120.2913622,82.54118362,106.802514,92.17983012,89.18169704,97.97262661,93.54480438,31.90524292,117.9395281,74.37912601,16.12400731,141.5946434,80.01934999,96.65065096,110.2495259,135.3322199,38.18470645,28.21924669,56.61965528,21.75097634,37.52885537,128.8055711,79.69006753,32.9920202,94.48955292,16.10272897,64.43494882,131.1249984,88.35237936,-12.18920626,50.46232221,-12.85839877,103.102729,120.8014095,114.0558228,135.70939,116.0546041,107.8477049,57.56027205,117.8905517,112.7185016,20.9453959,108.8387402,108.0693179,131.8087393,105.5610107,109.5901172,65.25050551,84.75808565,101.0305961,106.9453959,16.29857033,36.35175263,78.54009091,76.30268072,12.24051992,42.63353934,10.38954033,114.4349488,20.56505118,84.90627699,112.5650512,22.75865035,138.1944289,123.5042667,7.944177188,100.5819447,118.3690463,-8.746162263,76.60750225,121.6075022,96.76617482,125.5376778,96.34019175,104.7967622,127.1847065,86.18592517,75.38034472,60.79342968,2.788974574,85.60707481,52.56013079,57.67317405,33.62623364,11.12501635,79.85337434,28.05734945,96.0127875,144.4259429,62.49573328,45.96974073,55.35582504,44.82076608,49.8550974,81.91438322,54.79270237,142.0362435,98.15964229,140.3235918,52.6902772,75.46055486,63.30993247,95.26477373,-14.03751103,76.65980825,32.906508,103.185803,34.55281158,62.71744091,108.6196553,15.53234856,65.80837704,87.75172907,37.19162296,25.39984017,4,91.44033203,25.33480854,68.62374875,85.50343698,72.21570213,112.1540681,56.43494882,131.0459374,86.17983012,52.59464337,90,5.301952673,-18.03624347,63.48976259,99.19061071,22.77803322,48.04576912,34.293039,112.3461759,52.93058744,23.87599269,87.01894259,61.77225468,131.9542309,112.5650512,79.47119229,96.74616226,45.15238973,96.13010235,113.5014343,73.76271953,61.23235066,42.06432655,104.496563,11.03624347,83.70285503,96.13010235,104.725112,-3,67.22774532,99.88313932,37.53767779,75.66091272,-11.62699486,-34.15229514,21.44003483,25.7585406,14.68038349,99.30993247,31.29136217,43
6,-94,50.2551187,29.13364321,37.17474411,42.00538321,64.40771811,-30.52885537,35.09828397,23.20347853,121.1354856,144.6295986,135.7275786,121.9637731,46.90171603,-8.708637829,-27.13630343,12.07960786,-5.898293885,-28.75388725,45.87498365,44.12501635,24.92450174,94.25943798,92,54.56013079,105.4957333,117.8759927,16.03624347,101.0693179,51.43140797,67.80140949,54.40771131,58.46493284,51.43140797,110.179008,104.1240073,32.60750225,39.71084667,119.1785901,93.83041996,-19.37643521,128.0938589,89.26429541,42.75463573,20.33480854,-18.74467163,98.22431569,102.4652081,35.62415508,138.7461623,83.34070735,122.568592,96.78991061,125.1792339,59.86580694,1.483073693,88.85337434,104.093492,61.79342968,40.81138404,-14.52880771,118.1139126,-16.93141718,13.76828893,41.53119929,73.24134965,-5.65222278,26.27444113,-2,95.00900596,109.1218602,66.96377306,109.1218602,80.57303098,106.802514,92.17983012,89.21008939,102.2985703,100.2933086,44,117.9395281,50.89242312,1,141.0457691,97.91122712,96.88313932,105.4702941,135.2188752,76.96375653,28.21924669,59.6097319,42.36342296,46,128.8055711,79.69006753,29.60750225,102.8230112,-4.366460663,64.43494882,112.8150253,27.32682595,-12.18920626,39.66778015,4,104.9704078,117.82471,113.2756443,135.7688254,103.1892063,106.6592927,57.10272897,126.6075022,112.7185016,20.9453959,105.854458,112.1759036,131.8087393,105.5610107,98.82865097,52.90171603,84.75808565,99.22216863,109.1218602,16.29857033,37.03025927,78.54009091,75.18080605,20.61477894,48.6025622,9.592810939,119.4985657,19.46334506,90.50767544,114.3690463,22.08344538,138.1944289,128.2538377,7.944177188,98.48460601,118.3690463,-9.727578551,75.37912601,121.6075022,112.9321004,125.5376778,91.00508601,88.15238973,128.8533743,49.30446896,77.46923439,67.83843356,3.253194613,85.60707481,52.05641298,67.43494882,34.36748538,11.00126756,79.75808565,28.84238911,96.0664855,140.8067927,62.49573328,56.9453959,64.30027745,45.5721978,34.61860541,81.91438322,50.69804733,145.0205256,101.8533133,136.6306828,55.36646066,66.81079374,65.09189306,94.30993247,-14.03751103,66.61045967,67.2551187,107.8803669,38.13897244,64.3010172,108.6196553,17.30137863,67.52579639,103.9037495,37.19162296,25.39984017,6.862405226,92.34019175,24.43494882,41.29061004,88.25383774,61.45902408,112.9453959,56.43494882,127.5297059,89.22582906,108.0604719,125.3112134,13.68878656,-18.03624347,71.38013505,99.19061071,11.96961039,45.49715161,34.293039,112.3461759,69.43494882,21.05059701,87.01894259,61.77225468,130.8698976,111.7099538,89.51044708,96.74616226,45.15238973,85.27368901,117.083594,73.76271953,63.43494882,52.22431569,96.94518623,11.03624347,62.2551187,95.8533133,104.725112,23.56505118,66.52320902,100.8806592,2,74.80938929,-10.52880771,-34.15229514,32.96375653,14.50436138,21.98310652,99.30993247,25.70264595,43
