"","lftX","lftY","rftX","rftY","lfbX","lfbY","rfbX","rfbY","lsX","lsY","rsX","rsY","lmtX","lmtY","rmtX","rmtY","lmbX","lmbY","rmbX","rmbY"
"18",-3.69423230548417,-4.4133263623371,5.61573310980056,2.48534197235307,-2.56928228137628,0.260375859375655,1.31822576623559,0.957229786419621,-0.557284000572387,0.124141513934663,0.549315053869755,0.0492126239421176,-0.353212067821321,-3.57840807625667,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.767798343685195,-2.69423192423134
"19",-6.47277753109308,-2.91139353756116,5.77344469813291,2.57572431048519,-1.62039481526648,0.095064631250989,1.40520224573169,0.749218241067181,-0.463495803804242,0.0167298826224187,0.549315053869755,0.0492126239421176,-0.507517797517638,-3.61849045736869,-0.158823957012981,-3.69263142484096,-1.31414712343467,-2.09848624833742,0.767798343685195,-2.69423192423134
"20",-5.92550179862378,-2.29155268266014,5.68568029611654,2.02583064190014,-2.18731777703165,-0.0686707518331278,1.40860810436771,0.799518198087279,-0.466901662440267,-0.0335700743976787,0.549315053869755,0.0492126239421176,-0.457217840497541,-3.62189631600472,-0.158823957012981,-3.69263142484096,-1.31414712343467,-2.09848624833742,0.767798343685195,-2.69423192423134
"21",-5.70229097368669,-0.487565947208683,6.51274477384972,0.807626174989456,-2.06287685253928,0.276617230035504,1.84427842436846,0.517365685262569,-0.517201619460364,-0.0301642157616539,0.488797520941583,-0.0982813884821498,-0.457217840497541,-3.62189631600472,-0.111929858628909,-3.74633724049708,-1.31414712343467,-2.09848624833742,0.767798343685195,-2.69423192423134
"22",-0.146776367509431,-5.00724202463554,4.45776659040763,-4.91477550435302,-2.19491741682398,-0.927175879810808,2.23829051821664,-1.1262915257408,-0.517201619460364,-0.0301642157616539,0.499015096849658,0.0526184825781424,-0.510923656153663,-3.66879041438879,-0.065035760244836,-3.80004305615321,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"23",-1.51509278296013,-5.06618371252317,5.22327144413744,-4.05705829889562,-2.31857041879607,-0.514558647741955,1.93727869861633,-0.347951159987161,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.510923656153663,-3.66879041438879,-0.0616299016088112,-3.74974309913311,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"24",-1.96779239614101,-5.03553098479894,4.28983742616721,-5.15605771354543,-2.32878799470414,-0.665458518802247,1.92967905882401,-1.20645628796484,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.56122361317376,-3.66538455575276,-0.0616299016088112,-3.74974309913311,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"25",-5.78611576310169,2.7520664538937,5.28066270384001,2.76068276790573,-3.11917594996133,0.348140261392025,1.50659008229215,1.50031173773262,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.403512024841418,-3.57500221762064,-0.155418098376956,-3.64233146782087,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"26",-4.35415554149721,-3.71174490017149,5.93875592625757,3.52461177659499,-2.40816483440792,0.401058154527873,1.5867548445162,1.19170027833998,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.403512024841418,-3.57500221762064,-0.0582240429727864,-3.69944314211301,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"27",-6.37111010912219,4.56024697050145,5.4776687507641,1.93885416240405,-2.20538916128698,1.90324514785874,1.41882568027578,0.950418069147571,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.554411895901711,-3.56478464171257,-0.0181416618607634,-3.85374887180933,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"28",-6.6752736188036,2.30696648050515,2.03576901365063,-5.60979941780151,-1.69636579633423,1.21188126160121,2.04730826604433,-0.961768220136404,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.403512024841418,-3.57500221762064,-0.155418098376956,-3.64233146782087,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"29",-2.21771633620095,-3.50269126374385,6.3626328253097,1.57574896483502,-2.25647704082735,1.14874579255728,1.70700198785227,0.728783089251033,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.403512024841418,-3.57500221762064,-0.158823957012981,-3.69263142484096,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"30",-0.433376830045367,-3.26979661686403,5.82765885089888,-3.34002338859043,-2.25647704082735,1.14874579255728,1.90060217614033,-0.143345473270747,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.507517797517638,-3.61849045736869,-0.108523999992884,-3.69603728347699,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"31",-1.37885843751914,-3.05418543171927,6.85986276931383,-0.782325220357786,-2.12522439906293,1.59463368846611,1.83746670709641,0.416765771222374,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.406917883477443,-3.62530217464074,-0.105118141356859,-3.64573732645689,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"32",-1.32515262186302,-3.0072913333352,6.54365167012887,-1.72099511055951,-2.08514201795091,1.44032795876979,1.91422561068443,0.0578543548096429,-0.517201619460364,-0.0301642157616539,0.502497968880354,0.000386342806955964,-0.406917883477443,-3.62530217464074,-0.108523999992884,-3.69603728347699,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"33",-7.26603759102094,1.79113139828035,5.70690337045296,3.08553559795821,-2.13544197497101,1.44373381740582,1.5364548874961,1.19510613697601,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.403512024841418,-3.57500221762064,-0.155418098376956,-3.64233146782087,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"34",-5.80838092851332,3.91577718262799,5.29428613838411,2.96188259598612,-2.10819510588281,1.8461334735666,1.13405523133532,1.22235300606421,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.403512024841418,-3.57500221762064,-0.155418098376956,-3.64233146782087,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"35",-5.81178678714934,3.86547722560789,1.86026562647339,2.99228115515541,-2.208795019923,1.85294519083865,0.785361390830667,1.29649397353648,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.403512024841418,-3.57500221762064,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"36",-6.47066793208718,2.34364300298114,1.23307930033497,-0.300269139082814,-2.39034761870752,1.41046315356584,1.08375527431523,1.22575886470023,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.507517797517638,-3.61849045736869,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"37",-6.49661854154525,-3.26349323670184,1.42144361639153,0.242812812230183,-2.7738879680927,0.223699336899657,0.815226196034615,0.991288372779869,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.504111938881613,-3.56819050034859,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"38",-6.30116292280622,4.10073564004853,5.13474453645629,4.33701072870887,-2.18233607335508,1.49743963306194,1.14086694860737,1.3229529201044,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.447000264589466,-3.47099644494442,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"39",-6.80706001453336,-1.87814752807101,2.51230963728368,-5.28835244638505,-2.3041590617317,0.44454639427592,1.99439037290848,-0.250757104582991,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.403512024841418,-3.57500221762064,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"40",-7.19085453247347,-0.0835904460073548,4.32051557074693,4.99850980976246,-2.3041590617317,0.44454639427592,1.30879611284779,1.56423512929681,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.403512024841418,-3.57500221762064,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"41",-7.70905338225909,-1.76654211560247,4.32051557074693,4.99850980976246,-2.56587642274026,0.310675816395752,1.31901368875586,1.71513500035711,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.403512024841418,-3.57500221762064,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"42",-6.63074328798035,-0.0204549769634328,5.92513249171347,3.3234119485146,-1.99135382118276,1.33291632745755,1.64727237744437,1.33919429076425,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.403512024841418,-3.57500221762064,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"43",-4.656997374693,-1.46789406356298,6.25679703903801,2.99777119594184,-1.67252478588206,1.56398096074189,1.68054304128435,1.08428864702774,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.403512024841418,-3.57500221762064,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"44",-4.90168544252144,-1.35026485634266,3.70616475663234,1.14925412966714,-1.67252478588206,1.56398096074189,1.77433123805249,0.976877015715495,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.403512024841418,-3.57500221762064,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"45",-4.89827958388541,-1.29996489932257,5.13080492385492,0.547484659021444,-1.67252478588206,1.56398096074189,1.6098079324481,0.78589476354318,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.403512024841418,-3.57500221762064,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"46",-2.11790434468103,-4.26740819495338,6.78650972436183,-0.373113846924957,-2.55906470546821,0.411275730435947,1.93466076250058,0.359654096930227,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.403512024841418,-3.57500221762064,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.86839825772539,-2.70104364150339
"47",-3.5655975998355,-3.25983320951089,6.47083237914222,2.42744237554065,-2.15587712678715,1.14193407528523,1.72403128103239,0.98028287435152,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.403512024841418,-3.57500221762064,-0.302912110801224,-3.58181393489269,-1.31414712343467,-2.09848624833742,0.818098300705292,-2.69763778286736
"48",-5.49138190680808,5.6123522867672,3.76116683191859,-4.00858835547099,-1.50459562164164,1.8052631699343,1.69940234805995,-0.129722038726647,-0.517201619460364,-0.0301642157616539,0.495609238213633,0.00231852555804498,-0.403512024841418,-3.57500221762064,-0.256018012417151,-3.63551975054882,-1.31414712343467,-2.09848624833742,0.760986626413145,-2.79483183827153
"49",-5.13483425795618,3.41539554854276,3.85678504228221,-5.58151045763811,-1.22663688997323,1.43272831897747,1.69180270826762,-0.988227166704328,-0.50698404355229,0.120735655298638,0.495609238213633,0.00231852555804498,-0.245800436509077,-3.48461987948852,-0.202312196761029,-3.58862565216474,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"50",-3.78957093043737,3.88014275122719,6.34166391952821,-2.4652768899529,-1.17633693295313,1.42932246034144,1.75310816371607,-0.0828279403425749,-0.50698404355229,0.120735655298638,0.495609238213633,0.00231852555804498,-0.242394577873052,-3.43431992246843,-0.202312196761029,-3.58862565216474,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"51",-6.57126784612738,2.35045472025319,5.70690337045296,3.08553559795821,-1.37753676103352,1.44294589488554,1.6370548015363,1.18829441970396,-0.50698404355229,0.120735655298638,0.495609238213633,0.00231852555804498,-0.346400350549271,-3.47780816221647,-0.152012239740932,-3.59203151080077,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"52",-4.21581159705032,3.55528992117471,4.88060139838456,-4.64022263132064,-0.897590278764446,1.8146928233221,1.97736107972836,-0.502256889683478,-0.500172326280241,0.221335569338833,0.495609238213633,0.00231852555804498,-0.346400350549271,-3.47780816221647,-0.202312196761029,-3.58862565216474,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"53",-3.15742831747788,-0.963064479766532,6.09618792917949,-3.10555289667007,-0.99819019280464,1.82150454059415,1.88357288296021,-0.394845258371234,-0.500172326280241,0.221335569338833,0.495609238213633,0.00231852555804498,-0.238988719237027,-3.38401996544833,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"54",-6.36955968093713,-3.6258105117506,6.59656956326472,-2.43200622611292,-2.21456464611985,-0.471070407993907,1.83327292594011,-0.391439399735209,-0.510389902188315,0.0704356982785409,0.495609238213633,0.00231852555804498,-0.447000264589466,-3.47099644494442,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"55",-5.88435190958106,5.03259381297821,3.63515006238567,-5.8696867652146,-1.47132495780167,1.55035752619779,1.68499099099557,-1.08882708074452,-0.463495803804242,0.0167298826224187,0.495609238213633,0.00231852555804498,-0.346400350549271,-3.47780816221647,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"56",-7.78161850469081,-0.599425528232153,3.81515223298513,2.75885275431025,-2.01257689551919,0.273211371399479,1.44869048547973,0.645212468390962,-0.463495803804242,0.0167298826224187,0.495609238213633,0.00231852555804498,-0.346400350549271,-3.47780816221647,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"57",-6.09841266654077,-4.09894527674762,1.70331654380582,-6.04206387916624,-2.06025891642353,-0.430988026881884,0.960356440898059,-1.34294480196076,-0.463495803804242,0.0167298826224187,0.495609238213633,0.00231852555804498,-0.406917883477443,-3.62530217464074,-0.256018012417151,-3.63551975054882,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"58",-5.88778318507258,-4.71957405416891,5.75430580594689,-2.9308120151576,-2.07388235096763,-0.632187854962273,1.78297296892002,-0.388033541099184,-0.413195846784145,0.0133240239863939,0.495609238213633,0.00231852555804498,-0.406917883477443,-3.62530217464074,-0.256018012417151,-3.63551975054882,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"59",-5.79399498830444,-4.82698568548116,6.8878975609223,0.377979649740479,-1.98350001283551,-0.789899443294615,1.669537542856,0.175483562029962,-0.41660170542017,-0.0369759330337035,0.495609238213633,0.00231852555804498,-0.453811981861516,-3.57159635898462,-0.256018012417151,-3.63551975054882,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"60",-6.61005396760927,-2.69997613357269,1.76802785789029,-5.08636469578439,-2.05004134051546,-0.280088155821592,0.887003395946063,-0.933733428527931,-0.41660170542017,-0.0369759330337035,0.495609238213633,0.00231852555804498,-0.457217840497541,-3.62189631600472,-0.155418098376956,-3.64233146782087,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"61",-7.26499549994574,-0.432284286512012,3.88326940570563,3.7648518947122,-2.05947099390326,0.326917187055602,1.32844334214366,1.10812965747991,-0.41660170542017,-0.0369759330337035,0.495609238213633,0.00231852555804498,-0.403512024841418,-3.57500221762064,-0.155418098376956,-3.64233146782087,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"62",-3.6473127902446,5.23483573213379,4.91336372511468,1.06751352240254,-1.18917244497696,1.98602784619854,1.22784342810347,1.11494137475196,-0.41660170542017,-0.0369759330337035,0.495609238213633,0.00231852555804498,-0.403512024841418,-3.57500221762064,-0.155418098376956,-3.64233146782087,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"63",-3.6473127902446,5.23483573213379,5.24215616776853,4.43079892547702,-1.10560182411688,1.727716343826,1.50659008229215,1.50031173773262,-0.41660170542017,-0.0369759330337035,0.495609238213633,0.00231852555804498,-0.403512024841418,-3.57500221762064,-0.155418098376956,-3.64233146782087,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"64",-4.583644329741,-1.87710543699581,6.69770323127026,1.30040816928236,-1.72623060153818,1.51708686235781,1.79738432598439,0.571071500918691,-0.41660170542017,-0.0369759330337035,0.495609238213633,0.00231852555804498,-0.353212067821321,-3.57840807625667,-0.155418098376956,-3.64233146782087,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"65",-3.41390980625494,-2.51214557148148,6.86825033162642,0.83408512155738,-1.87713047259847,1.52730443826589,1.94147247977263,0.460254010970422,-0.41660170542017,-0.0369759330337035,0.495609238213633,0.00231852555804498,-0.353212067821321,-3.57840807625667,-0.155418098376956,-3.64233146782087,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"66",-5.49557568796438,4.80414711580962,6.26149915730416,-2.15666543056026,-1.44748394734949,1.90245722533847,1.91763146932046,0.10815431182974,-0.41660170542017,-0.0369759330337035,0.495609238213633,0.00231852555804498,-0.353212067821321,-3.57840807625667,-0.155418098376956,-3.64233146782087,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"67",-5.55609322089255,4.65665310338535,6.5103810062889,-1.466089466823,-1.44748394734949,1.90245722533847,1.81703155528026,0.11496602910179,-0.41660170542017,-0.0369759330337035,0.495609238213633,0.00231852555804498,-0.356617926457346,-3.62870803327677,-0.155418098376956,-3.64233146782087,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"68",-5.18617630605147,5.64221709197115,2.88982619191708,-3.44428332982157,-1.44748394734949,1.90245722533847,1.03869118952663,-0.18604579049852,-0.41660170542017,-0.0369759330337035,0.495609238213633,0.00231852555804498,-0.356617926457346,-3.62870803327677,-0.155418098376956,-3.64233146782087,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"69",-6.5620923612945,4.72477027610585,3.84867706538003,-0.477373788156103,-1.72623060153818,1.51708686235781,1.31481990759956,0.906929829399523,-0.41660170542017,-0.0369759330337035,0.495609238213633,0.00231852555804498,-0.356617926457346,-3.62870803327677,-0.155418098376956,-3.64233146782087,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"70",-7.15783803718842,2.64282480898598,5.54238006484857,2.8945533457859,-1.79015399310237,1.31929289291345,1.35228435259584,1.46022935662059,-0.41660170542017,-0.0369759330337035,0.495609238213633,0.00231852555804498,-0.457217840497541,-3.62189631600472,-0.155418098376956,-3.64233146782087,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"71",-8.12271270540314,0.333220567217798,3.85810671876783,-1.0843791310333,-2.09274165774323,0.581822830792113,1.26792580921549,0.960635645055646,-0.41660170542017,-0.0369759330337035,0.495609238213633,0.00231852555804498,-0.406917883477443,-3.62530217464074,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"72",-7.65979551631419,0.453467710553867,5.29349821586383,2.20397738204863,-2.16007090794345,0.333728904327651,1.37874329916376,1.10472379884389,-0.41660170542017,-0.0369759330337035,0.495609238213633,0.00231852555804498,-0.557817754537735,-3.61508459873267,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"73",-5.93467728345665,-4.66586823851279,5.03073876378007,4.29352248896082,-2.1846998409159,-0.776276008750516,1.6643016706245,1.59069407586474,-0.41660170542017,-0.0369759330337035,0.495609238213633,0.00231852555804498,-0.406917883477443,-3.62530217464074,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"74",-7.53954837297812,-0.00944947853508393,5.26414174776974,-3.45345881465445,-2.16007090794345,0.333728904327651,1.46754979225533,-0.568798217363425,-0.41660170542017,-0.0369759330337035,0.495609238213633,0.00231852555804498,-0.457217840497541,-3.62189631600472,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"75",-7.47143120025763,0.996549661866864,6.77525005737855,1.69940196680711,-1.90175940557092,0.417299525187722,1.70359612921624,0.678483132230935,-0.420007564056195,-0.0872758900538009,0.495609238213633,0.00231852555804498,-0.457217840497541,-3.62189631600472,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"76",-7.20684173457839,-2.5585059159002,6.3898796943979,1.9781486209958,-2.2444294513238,-0.165864807237298,1.50239630113585,0.692106566775035,-0.470307521076292,-0.0838700314177761,0.495609238213633,0.00231852555804498,-0.457217840497541,-3.62189631600472,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"77",-7.80151990254161,2.83800084231459,6.15462127995726,1.48877248533892,-2.09876545249501,1.2391281306894,1.42223153891181,1.00071802616767,-0.470307521076292,-0.0838700314177761,0.495609238213633,0.00231852555804498,-0.457217840497541,-3.62189631600472,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.76439248504917,-2.74453188125144
"78",-6.78766695379241,0.647067898841932,5.44544017799933,-0.0296558786518006,-2.1396357561273,0.635528646448235,1.45890806138781,0.796112339451254,-0.470307521076292,-0.0838700314177761,0.495609238213633,0.00231852555804498,-0.457217840497541,-3.62189631600472,-0.205718055397054,-3.63892560918484,-1.31414712343467,-2.09848624833742,0.670604288281025,-2.63712024993919
