Frame, BuzzerValue, LeftSector, RightSector, LeftFlagellumTip-X, LeftFlagellumTip-Y, RightFlagellumTip-X, RightFlagellumTip-Y, LeftFlagellumBase-X, LeftFlagellumBase-Y, RightFlagellumBase-X, RightFlagellumBase-Y, RotationAngle, ReceptiveFieldWidth, ReceptiveFieldHeight, ReceptiveFieldOffset-X, ReceptiveFieldOffset-Y, ReceptiveFieldScale-X, ReceptiveFieldScale-Y, SectorData
1,100,4,1,40,181,194,63,97,171,177,117,7,281,281,173,81,2.75,2.75, 236,1165.28223624887,1135.92335437331,6776.28223624887,263.820559062218,6176.09468599034,2654.04057971014,118,391.027053140097,604.067632850242
2,94,4,1,39,178,185,60,102,166,177,101,7,281,281,173,81,2.75,2.75, 85,112,407.848987108656,13753.4244935543,355.424493554328,2472.60102739726,401.120719178082,886.960616438356,709.80051369863,485.80051369863
3,111,4,1,38,171,184,59,96,161,172,114,7,281,281,173,81,2.75,2.75, 0,0,178.769452449568,21115.3919308357,0,4036.30494037479,1350.14991482112,446.422487223169,657.422487223169,549.652470187394
4,113,3,1,37,145,181,59,95,154,172,114,7,281,281,173,81,2.75,2.75, 0,237,5100.44776119403,3714.75373134328,45,6243,1791.61467889908,435.743119266055,451.807339449541,901.678899082569
5,110,3,1,55,82,173,59,99,135,172,114,7,281,281,173,81,2.75,2.75, 256.967600700525,2587.80560420315,5803.06042031524,464.935201401051,86,7211.05185185185,1804.01481481481,333.511111111111,331.007407407407,426.022222222222
6,106,2,1,62,82,179,59,100,130,175,118,7,281,281,173,81,2.75,2.75, 74,4315.38656987296,3262.52994555354,249,78,5640.96568160152,1825.95424213537,455.919923736892,418.977121067684,347.919923736892
7,110,2,1,60,83,177,57,100,130,176,119,7,281,281,173,81,2.75,2.75, 280.977293369664,5593.84105358765,2300.88646684832,68,97.9772933696639,5033.73959121877,1797.4595003785,302.579863739591,359.019682059046,539.019682059046
9,115,2,1,60,80,186,60,101,127,172,114,7,281,281,173,81,2.75,2.75, 188,3944.68555758684,1588.68555758684,387.411334552102,286.411334552102,3660.05539906103,1035.52769953052,252.907981220657,75.9079812206573,138.723943661972
10,116,2,1,64,80,176,58,101,127,172,114,7,281,281,173,81,2.75,2.75, 34,7718.8886756238,1878.36660268714,215.36660268714,163.78886756238,3441.62018819504,910.592814371258,365.592814371258,196.656116338751,646.248930710009
11,114,2,1,67,77,185,61,102,124,172,114,7,281,281,173,81,2.75,2.75, 0,11754.5500927644,1233.94619666048,14,62.6576994434137,2737.94660633484,961.771040723982,433.122171945701,113,69.9122171945701
12,119,2,1,77,71,186,60,103,122,170,108,7,281,281,173,81,2.75,2.75, 0,5918.33242506812,174.194368755677,325.194368755677,0,3807.04381443299,1485.57216494845,724.886597938144,62,735.672680412371
13,122,2,1,88,63,201,64,108,114,176,118,7,281,281,173,81,2.75,2.75, 297.975517890772,9308.34086629002,286.487758945386,103,33,4703.72641509434,1852.73499142367,63,159.743567753002,429.991423670669
14,122,2,1,93,59,186,61,105,118,172,113,7,281,281,173,81,2.75,2.75, 355.608192341941,7929.60819234194,670.432769367765,497.432769367765,34.6081923419412,6613.35020080321,1162.28192771084,623.640963855422,496.320481927711,459.854618473896
15,121,2,1,84,59,184,59,108,114,172,114,7,281,281,173,81,2.75,2.75, 541.909090909091,8854.65909090909,426.954545454546,449,313,4944.21428571429,1548.53571428571,367.583333333333,428.47619047619,120.738095238095
16,110,2,1,78,75,189,61,106,116,176,120,7,281,281,173,81,2.75,2.75, 342.910423452769,6302.29071661238,807.552117263844,365.910423452769,281,4022.41955835962,2632.70977917981,636.354889589905,347.032334384858,306.236593059937
17,116,2,1,68,78,186,60,102,124,171,109,7,281,281,173,81,2.75,2.75, 92.5803156917363,10773.025998143,1188.90157845868,400.580315691736,131,5237.98245614035,1879.98245614035,502.982456140351,154.280701754386,229.561403508772
18,108,2,1,58,79,183,59,101,127,173,111,7,281,281,173,81,2.75,2.75, 348.845195729537,7489.43238434164,3178.84519572954,368.690391459075,398.948398576512,5303.94764397906,1989.58987783595,559.621291448517,502.979057591623,410.326352530541
19,106,2,1,69,76,181,58,103,122,169,110,7,281,281,173,81,2.75,2.75, 0,9135.77574590953,982.197305101059,82.5986525505294,0,4962.70631067961,1031.78478964401,670.784789644013,779.863268608414,378.235436893204
20,107,2,1,85,63,179,59,106,117,172,112,7,281,281,173,81,2.75,2.75, 23,10930.0794090489,207.903970452447,146,81,3631.05263157895,704.442105263158,652.715789473684,325.831578947368,501.884210526316
21,106,2,1,89,60,179,58,108,114,177,120,7,281,281,173,81,2.75,2.75, 109.896368467671,11654.7927369353,698.481842338353,192,396.792736935341,4921.95739130435,1392.95739130435,266.620869565217,404.526086956522,187.905217391304
22,111,2,1,97,55,177,58,110,112,171,113,7,281,281,173,81,2.75,2.75, 2179.10687022901,12470.0667938931,78.013358778626,208.013358778626,124,5346.12112676056,918.600938967136,278.040375586854,445.520187793427,193.080751173709
23,103,1,1,102,54,192,61,112,110,171,112,7,281,281,173,81,2.75,2.75, 3667,3537,465,362,165,3331.97614991482,801.545144804089,513.477001703577,301.136286201022,611.204429301533
24,105,2,1,105,54,180,58,113,109,175,118,7,281,281,173,81,2.75,2.75, 3995.12176814012,4650.71059216013,367.76647206005,523.76647206005,579.76647206005,3403.53039134055,1330.83846794338,433.691923397169,307.075770191507,301.691923397169
